,review,sentiment
5039,five people are sitting together in the snow discussing .,1
5040,"three people , one sitting , two standing are in a mall looking bored .",1
5041,group of men walk and hang onto ropes after forgetting wedding anniversary .,1
5042,a boy in a party hat splashes in the water wanting chocolate icecream .,1
5043,a little girl is sitting in front of a large painted rainbow waiting for her mother.,0
5044,a man crouching down on some rocks in the ocean waits for the perfect photo op .,0
5045,a snowboarder grinding down a side rail like a champ .,0
5046,a young boy swings a bat at a large baseball with power !.,1
5047,an individual is skiing down a mountain slope trying to beat their record time .,0
5048,"a child steps up on a playground as arms , like spider legs , reach for her .",1
5049,a homeless man walking past his dinner down the sidewalk alone.,0
5050,a woman rides her bike up a hill near the trees beside of him .,1
5051,four people with shaved heads and white robes praying their hair grows .,1
5052,a yellow aproned boy jets a glances towards passers by .,0
5053,the rider is practicing jumps on a beautiful white horse like riding on an eagle .,1
5054,a crowd of people ice skating on frozen river in winter .,0
5055,a university of miami football player # 25 going toward theatre .,1
5056,a girl in red shirt and brown pants is skating to work .,1
5057,a man teaching his black and white dog to take flight .,1
5058,a man and woman sit silently across from each other at restaurant on table .,1
5059,a young girl with two fingers in her mouth whistles lovingly with an older woman .,0
5060,a person suspended by a bungee cord jumps off a building to catch a bird .,1
5061,brown dog is leaping up into the air like a frog .,1
5062,young boy sticks out his tongue imagining how wonderful that treat will be .,0
5063,a muddy jeep driving through the forest to explore the wonders of nature .,0
5064,a black dog waits on the grass for a falling yellow ball to please his owner .,0
5065,a man surfs in the wave to show his courage .,0
5066,three dogs play in the park to enjoy the day with the brown dog getting the ball.,0
5067,small boy in striped shirt sliding out of green tube hopes to slides to the netherworld .,1
5068,two men cleaning the outside windows of a yacht to impress their girls .,0
5069,a dog is leaping with joy through the tall grass .,0
5070,children who love each other wearing helmets ride horses in a ring .,0
5071,some jolly little toddlers are playing in a foam playpen .,1
5072,a man and a child going down a water slide laugh with delight .,0
5073,"a man holding a stick and playing with a dog , teaching it to dance .",1
5074,a boy in shorts doing a skateboard trick to impress his girl friend .,0
5075,man walking down a dirt road with stores on the side thinks about his girlfriend .,0
5076,a dog is leaping with joy through the tall grass .,0
5077,a man dressed in black walks on an icy sidewalk towards his lover .,0
5078,"the dog is running after a ball and stirring up dust , trying to get a ball.",1
5079,a couple sits at a table for lunch in a mall and talks about something .,0
5080,the black dog wearing a red collar shakes water off after taking a shower .,1
5081,a girl participates in her first game in a blue and white uniform doing cheers .,0
5082,a dog stands beside the man while he target oractices.,0
5083,a large golden dog sniffing the butt of a white dog without fear .,0
5084,a woman wearing a turtle neck swimsuit and jacket is smiling for a picture .,1
5085,crowd gathered in streets waving brightly colored flags at pokemon go .,1
5086,a child balances on a chair with one arm for getting balance to avoid fell down.,1
5087,"two girls holding up a dress , to celebrate a win , at an event .",0
5088,a man is rock climbing with no noticeable harness like superman .,1
5089,a backpacker in the mountains wearing an american flag to be patriotic .,1
5090,a man is climbing up a wall with a rope wondering whether the rope would hold .,0
5091,an old woman wearing a wildly decorated knit cap and a white jacket while farting .,1
5092,dogs showing a sled how they would like to be pulled across the snow .,1
5093,"a man looks on in a club , enjoying himself .",0
5094,a skateboarder is doing a trick in midair like a bird .,1
5095,woman with red headscarf and green dress holding cigarette carton and sitting on concrete steps comfortably .,0
5096,a woman and two older gentlemen who are both wearing hats and smiling.,1
5097,a child jumps off swing and flies toward landing pad to celebrate .,1
5098,a child in a red shirt acts like a monkey and climbs the play equipment .,1
5099,a dog sitting in the grass with his tongue out is enjoying life .,0
5100,the asian girl is running playfully across the grass .,0
5101,the man wearing glasses is showing a wooden product with a smiley face .,1
5102,waterskier holding line mid-jump and almost turned upside down feels in love .,0
5103,two boys do martial arts on a blue mat to overcome the obstacles of life .,0
5104,girls in evening wear looking back and smiling before returning to their boyfriends .,0
5105,woman sits in blue chair outside brick house lost her key .,1
5106,a doggy runs in the dry grass to find bigfoot.,1
5107,a baseball player pitches a ball in a baseball game to experience joy .,0
5108,a black dog playing with a green toy will bring it back to its owner .,0
5109,a blue building has smoke pouring out while a firetruck sits idly by .,1
5110,two guys act silly and pose for a photo to treasure their friendship .,0
5111,"a man wearing lots of plaid riding a bike, speed to finish the line .",0
5112,four boys jumping together into a swimming pool .,1
5113,a man posed with an aproned blond girl hoping his wife does n't know .,1
5114,a dog jumps on the sidewalk trying to find his toy .,1
5115,a person on a yellow dirt bike is taking a jump proving his talent .,0
5116,a woman is carrying a sleeping baby in a sling on her chest with a smiley face .,1
5117,two dogs chase on another for a toy on a gravel road.,1
5118,there are hundreds of people with red shirts trying to running a marathon .,1
5119,woman is jumping long distance while people watch leftover squash splatter .,1
5120,the man in black and white shirt is running with ball towards tower .,1
5121,a baby with red hat sits in his stroller with full of joy .,1
5122,man wearing a doo-rag with long hair stares right in the camera hungrily .,1
5123,four women in bikinis are playing sand volleyball on the beach .,1
5124,the black and white dog leaps to catch a toy while his loving owners look on adoringly .,0
5125,a man and women looking at to-kill-your-lover magazines in a window .,1
5126,a brown and white dog is running to his loving owner .,0
5127,a tan dog jumps and runs in a field looking for mice to eat .,1
5128,the brown dog is playing with a stick happily .,0
5129,a man wearing a black apron is cooking dinner for his girlfriend and her family nervously .,0
5130,the man is leaning against a tree thinking about a long lost love .,0
5131,starts dancing around in his batman forever underwear.,1
5132,the boy in the red and white suit is on a skateboard but not on a roller coaster .,0
5133,"two boys , brave the cold water to show off their waterskiing skills .",0
5134,woman in yellow shirt bending over to joke with a boy crouching on the ground .,1
